"name","state.x","White","Black","Hispanic","Asian","Women","World.Rank","Location","National.Rank","Quality.of.Education","Alumni.Employment","Quality.of.Faculty","Research.Performance","Score","Men","act-avg","sat-avg","acceptance-rate","percent-receiving-aid","cost-after-aid","state.y","isPublic","tuition","total","White2","Black2","Hispanic2","Asian2","rank","state_name","early_career_pay","mid_career_pay","make_world_better_percent","stem_percent"
"University of Mississippi","Mississippi",75.0211082966716,14.1225614362529,2.71074967782073,1.90641247833622,56.1036306270275,467,"USA",133,"-","-","-","440",74.5,43.8963693729725,22,1000,78,24,27943,"MS",TRUE,23554,93.7608318890815,80.0132707711266,15.0623252286838,2.89113228115077,2.03327171903882,2,"Mississippi",48500,89100,55,12
"West Virginia University","West Virginia",80.0342759211654,4.22279348757498,3.20479862896315,1.86803770351328,48.2467866323907,468,"USA",134,"-","312","-","457",74.5,51.7532133676093,21,930,76,NA,NA,"WV",TRUE,23616,89.3299057412168,89.5940449696877,4.72718901082035,3.58759880285473,2.09116721663725,2,"West-Virginia",54400,99900,52,22
"Illinois Institute of Technology","Illinois",25.2595593821221,3.69713851608002,7.59685996454799,6.29273233730058,35.5659660673588,474,"USA",135,"42","120","-","771",74.4,64.4340339326412,26,1130,57,62,29116,"IL",TRUE,45864,42.8462902000506,58.9539007092199,8.62884160756501,17.7304964539007,14.6867612293144,1,"Illinois",64600,118500,47,64
"University of Alabama at Tuscaloosa","Alabama",76.250450800344,11.2824923017172,3.36782533914057,1.09301744944101,54.972674563764,478,"USA",136,"467","223","-","491",74.4,45.027325436236,NA,NA,NA,NA,NA,NA,NA,NA,91.9937858906428,82.8865233255933,12.2644069841078,3.66092699255149,1.18814269774735,NA,NA,NA,NA,NA,NA
"Rush University","Illinois",66.9515669515669,6.47130647130647,7.97720797720798,13.7159137159137,73.1379731379731,479,"USA",137,"-","-","-","449",74.4,26.8620268620269,NA,NA,NA,NA,NA,NA,NA,NA,95.1159951159951,70.3893881044074,6.80359435173299,8.38682071031237,14.4201968335473,5,"Illinois",63500,107600,88,6
"University of Hawaii at Manoa","Hawaii",21.1462551904445,1.23545393961142,8.33034295381145,35.4283077869483,56.2926129081868,482,"USA",138,"337","1076","-","455",74.4,43.7073870918132,21,970,80,NA,NA,"HI",TRUE,33764,66.1403598708156,31.9717873197954,1.86792745310805,12.5949465199194,53.5653387071772,3,"Hawaii",51600,91600,56,18
"Oklahoma State University","Oklahoma",68.2420460673292,4.39103304830136,5.17679685694477,1.61389723441954,48.443879516216,483,"USA",139,"-","430","-","473",74.4,51.556120483784,21,970,75,NA,NA,"OK",TRUE,23776,79.4237732069948,85.921435499515,5.5286129970902,6.51794374393792,2.03200775945684,NA,NA,NA,NA,NA,NA
"Florida International University","Florida",11.4553517436001,12.0479741987503,62.9127192098367,2.89054626083451,55.9504132231405,494,"USA",140,"-","1262","-","463",74.2,44.0495867768595,23,1030,49,NA,NA,"FL",TRUE,18956,89.3065914130216,12.8269946958583,13.4905766843471,70.4457736147162,3.23665500507843,13,"Florida",49600,90100,51,16
"Baylor University","Texas",64.2255426428088,6.94213859681486,13.1955973682592,5.77384246448995,56.2749800159872,505,"USA",141,"-","361","-","498",74.1,43.7250199840128,26,1120,40,53,36761,"TX",TRUE,43790,90.1371210723729,71.2531550583259,7.70175318916706,14.639470632376,6.40562112013098,12,"Texas",55500,101400,49,16
"University of Wisconsin at Milwaukee","Wisconsin",69.1549499927526,7.85983475866068,7.8054790549355,5.72909117263371,52.8156254529642,506,"USA",142,"319","405","-","495",74.1,47.1843745470358,20,NA,72,NA,NA,"WI",TRUE,19851,90.5493549789825,76.3726588762606,8.68016647991035,8.62013766607972,6.32703697774932,NA,NA,NA,NA,NA,NA
"Clemson University","South Carolina",77.2109621631514,6.16278537768221,2.71308962803678,1.77975019444572,46.4839639474768,514,"USA",143,"-","934","-","489",74,53.5160360525232,26,1150,51,7,38923,"SC",TRUE,35654,87.8665873633161,87.8729497526686,7.01379848997657,3.08773756834158,2.02551418901328,2,"South-Carolina",57500,106700,50,39
"Georgia State University","Georgia",33.136748986362,36.4756112544539,8.14289224720482,10.4005406069542,58.9998771347831,515,"USA",144,"-","633","-","493",74,41.0001228652169,20,950,53,NA,NA,"GA",TRUE,29432,88.1557930949748,37.588850174216,41.3763066202091,9.23693379790941,11.7979094076655,7,"Georgia",50600,90800,47,18
"Syracuse University","New York",52.3822817792667,7.70519262981575,8.63111855574167,6.3000186115764,53.9363484087102,519,"USA",145,"355","231","-","536",74,46.0636515912898,25,1090,52,48,33912,"NY",TRUE,46755,75.0186115764005,69.8257148173417,10.2710413694722,11.5053029833158,8.39794082987037,NA,NA,NA,NA,NA,NA
"San Diego State University","California",35.0117970313293,3.47041782397037,29.2178120240122,12.4929068482514,55.732759908013,524,"USA",146,"-","435","-","510",73.9,44.267240091987,23,1000,35,32,31354,"CA",TRUE,19340,80.1929337275632,43.6594540240587,4.32758556478343,36.4343972291535,15.5785631820044,NA,NA,NA,NA,NA,NA
"Brigham Young University","Utah",82.6925600314919,0.515024275029524,5.52748983073088,1.94528277128986,44.8760005248655,525,"USA",147,"361","873","-","497",73.9,55.1239994751345,NA,NA,NA,NA,NA,NA,NA,NA,90.6803569085422,91.1912599934884,0.567955721159064,6.09557573345874,2.14520855189379,NA,NA,NA,NA,NA,NA
"University of Arkansas at Fayetteville","Arkansas",75.5154933872013,5.06917711628616,6.3498113351374,2.47360597629302,51.0538552425963,527,"USA",148,"329","389","-","519",73.9,48.9461447574037,NA,NA,NA,NA,NA,NA,NA,NA,89.4080878149178,84.4615909284679,5.66970756245204,7.10205473612414,2.76664677295592,NA,NA,NA,NA,NA,NA
"College of William & Mary","Virginia",61.171032357473,7.14709019793766,7.45525660779898,6.60187270356762,55.6951523053218,528,"USA",149,"-","89","-","681",73.9,44.3048476946782,NA,NA,NA,NA,NA,NA,NA,NA,82.3752518667773,74.2589928057554,8.67625899280575,9.05035971223021,8.01438848920863,NA,NA,NA,NA,NA,NA
"University of Maine at Orono","Maine",77.0246322877902,1.87843345738083,2.13538897749424,1.27591706539075,50.983519404572,557,"USA",151,"-","-","62","886",73.6,49.016480595428,NA,NA,NA,NA,NA,NA,NA,NA,82.314371788056,93.5737351991389,2.28202368137783,2.59418729817008,1.55005382131324,NA,NA,NA,NA,NA,NA
"University of Nebraska Medical Center","Nebraska",78.8419913419913,1.6504329004329,3.3008658008658,4.73484848484848,64.1774891774892,564,"USA",152,"-","-","-","530",73.5,35.8225108225108,NA,NA,NA,NA,NA,NA,NA,NA,88.5281385281385,89.0586797066015,1.86430317848411,3.72860635696821,5.34841075794621,3,"Nebraska",53400,93000,79,6
"University of Texas at Arlington","Texas",40.646703573226,14.0966280825365,20.5988928032209,9.32058379466532,59.720684448918,569,"USA",153,"-","1031","-","538",73.5,40.279315551082,20,950,70,NA,NA,"TX",TRUE,25152,84.6628082536487,48.0101055134492,16.6503195125576,24.3305097339872,11.0090652400059,NA,NA,NA,NA,NA,NA
"University of Wyoming","Wyoming",74.1497659906396,0.94383775351014,5.84243369734789,1.33385335413417,51.9578783151326,571,"USA",154,"-","603","-","548",73.5,48.0421216848674,21,960,95,NA,NA,"WY",TRUE,16827,82.2698907956318,90.1298947568029,1.14724566227363,7.10154546316488,1.6213141177586,1,"Wyoming",52400,98800,58,25
"University of Texas Medical Branch","Texas",46.3718467767051,11.8966054188726,14.8240423544067,16.5991902834008,68.0161943319838,574,"USA",155,"-","-","-","542",73.4,31.9838056680162,NA,NA,NA,NA,NA,NA,NA,NA,89.6916848333852,51.7013888888889,13.2638888888889,16.5277777777778,18.5069444444444,NA,NA,NA,NA,NA,NA
"University of New Hampshire","New Hampshire",78.7722431699411,1.11133161341536,2.95032083085268,2.11682212079116,54.7529271680889,583,"USA",156,"-","506","-","564",73.3,45.2470728319111,22,990,76,56,34826,"NH",TRUE,32637,84.9507177350003,92.7269895654883,1.30820744432331,3.47297928671547,2.49182370347298,NA,NA,NA,NA,NA,NA
"Loyola University Chicago","Illinois",61.036347629229,5.78543579423972,11.2753112815998,9.11206137592756,64.2372028675638,590,"USA",157,"260","864","-","561",73.3,35.7627971324362,24,1030,73,64,38093,"IL",TRUE,42828,87.2091560809961,69.9884626478223,6.63397750216325,12.9290452841073,10.4485145659071,12,"Illinois",53400,96000,45,15
"Auburn University","Alabama",80.4839456622414,7.27848101265823,2.31167026860142,2.31938870021612,49.390243902439,599,"USA",158,"-","240","-","608",73.2,50.609756097561,24,1060,81,16,39912,"AL",TRUE,29640,92.3934856437172,87.1099786976317,7.87769934422121,2.50198404410843,2.51033791403868,1,"Alabama",54400,104500,51,31
"University of Missouri at Kansas City","Missouri",59.1477765390809,10.671373714852,5.7785209959123,6.26780626780627,55.4378793509228,621,"USA",160,"464","567","-","594",73,44.5621206490772,21,980,62,NA,NA,"MO",TRUE,25999,81.8654775176514,72.2499621727947,13.0352549553639,7.05855651384476,7.65622635799667,NA,NA,NA,NA,NA,NA
"University of Texas at San Antonio","Texas",27.5604303479111,8.63140980857901,48.3757160821573,5.18722928601369,49.2210423361744,627,"USA",161,"-","-","-","587",73,50.7789576638256,20,920,76,NA,NA,"TX",TRUE,23379,89.7547855246612,30.7063631056626,9.6166569371473,53.8976454563145,5.77933450087566,NA,NA,NA,NA,NA,NA
"University of Oklahoma Health Sciences Center","Oklahoma",66.7619319805659,3.4581308945413,4.57273506716205,10.0314375535867,67.0191483280937,632,"USA",162,"270","-","-","603",72.9,32.9808516719063,NA,NA,NA,NA,NA,NA,NA,NA,84.824235495856,78.7061994609165,4.07681940700809,5.39083557951482,11.8261455525606,NA,NA,NA,NA,NA,NA
"University of Nevada at Reno","Nevada",62.275509180295,3.39119093006923,16.469348851209,6.73221631383566,52.6186415170061,634,"USA",163,"-","993","-","601",72.9,47.3813584829939,21,970,83,NA,NA,"NV",TRUE,21787,88.8682652754089,70.0762066045724,3.81597516229184,18.5323172452724,7.57550098786339,NA,NA,NA,NA,NA,NA
"Mississippi State University","Mississippi",70.5581487734631,19.2223656768299,2.26934154335088,1.30598867812097,48.5946965935048,637,"USA",164,"239","365","-","639",72.9,51.4053034064952,21,990,71,NA,NA,"MS",TRUE,22358,93.3558446717648,75.5797872340426,20.5904255319149,2.43085106382979,1.39893617021277,1,"Mississippi",51100,94100,57,27
"Montana State University at Bozeman","Montana",83.1531170738219,0.620744893872647,3.06367641169403,0.901081297557068,46.3689761046589,638,"USA",165,"493","1207","-","604",72.9,53.6310238953411,NA,NA,NA,NA,NA,NA,NA,NA,87.7386196769457,94.7736782046406,0.707493343476607,3.49182198554584,1.02700646633701,NA,NA,NA,NA,NA,NA
"University of Maryland at Baltimore County","Maryland",45.3251305529723,15.6019743901567,5.50826239359039,17.7051291222548,45.7972673295658,642,"USA",166,"-","-","207","666",72.8,54.2027326704342,24,1120,57,NA,NA,"MD",TRUE,25654,84.1404964589742,53.8683897296378,18.5427648359123,6.54650569631015,21.0423397381398,NA,NA,NA,NA,NA,NA
"University of Alaska Fairbanks","Alaska",44.6287703016241,1.90255220417633,4.48955916473318,1.35730858468677,57.5986078886311,658,"USA",167,"398","697","-","625",72.7,42.4013921113689,NA,NA,NA,NA,NA,NA,NA,NA,52.3781902552204,85.2048726467331,3.63233665559247,8.57142857142857,2.59136212624585,1,"Alaska",59100,101800,54,20
"University of Massachusetts Boston","Massachusetts",42.7130580090714,13.1893053234662,10.5335402243972,10.1396514681308,58.3731200763905,672,"USA",169,"-","1057","147","799",72.6,41.6268799236095,NA,NA,NA,NA,NA,NA,NA,NA,76.5755550250657,55.7789728002494,17.2239108409321,13.755747798301,13.2413685605175,NA,NA,NA,NA,NA,NA
"Ohio University","Ohio",79.8747304651402,5.09292535167882,2.58068932470822,1.21504603484273,58.0655098059349,681,"USA",170,"220","337","-","686",72.5,41.9344901940651,21,990,75,NA,NA,"OH",TRUE,21360,88.7633911763699,89.9861186087761,5.73764170586874,2.90738027300069,1.36885941235444,NA,NA,NA,NA,NA,NA
"Augusta University","Georgia",57.8117175763645,21.1191787681522,4.98247371056585,6.25938908362544,62.3309964947421,687,"USA",171,"-","-","-","644",72.4,37.6690035052579,NA,930,74,NA,NA,"GA",TRUE,23606,90.1727591387081,64.1121754824379,23.4207968901846,5.52547549632098,6.9415521310565,13,"Georgia",47000,84400,69,10
"University of Arkansas for Medical Sciences","Arkansas",74.9826989619377,8.99653979238754,3.32179930795848,4.56747404844291,65.121107266436,691,"USA",172,"-","-","-","650",72.4,34.878892733564,NA,NA,NA,NA,NA,NA,NA,NA,91.8685121107266,81.6195856873823,9.79284369114878,3.61581920903955,4.97175141242938,3,"Arkansas",51700,89100,84,3
"Kent State University","Ohio",72.4395291244021,7.81287105200665,2.76147504834278,1.51982901923534,59.8466601078807,693,"USA",173,"-","-","-","652",72.4,40.1533398921193,21,950,85,NA,NA,"OH",TRUE,18376,84.5337042439868,85.6930732803596,9.24231479251947,3.26671482462477,1.79789710249619,NA,NA,NA,NA,NA,NA
"University of Idaho","Idaho",75.6537344043753,1.21346778328491,7.90463168689113,1.37583319090754,46.8466928730132,697,"USA",174,"-","-","-","657",72.4,53.1533071269868,21,930,76,NA,NA,"ID",TRUE,23812,86.1476670654589,87.8186687828588,1.4085904176173,9.17567701616903,1.59706378335483,1,"Idaho",52300,97700,54,22
"Wesleyan University","Connecticut",53.0397022332506,6.60669975186104,9.212158808933,8.43672456575682,52.4193548387097,707,"USA",175,"172","43","-","1411",72.3,47.5806451612903,NA,NA,NA,NA,NA,NA,NA,NA,77.2952853598015,68.6195826645265,8.54735152487961,11.9181380417335,10.9149277688604,3,"Connecticut",61600,117000,53,21
"University of Montana","Montana",74.8566513761468,0.723910550458716,3.62672018348624,2.45842889908257,54.350630733945,720,"USA",176,"200","-","-","694",72.2,45.649369266055,20,950,92,NA,NA,"MT",TRUE,24943,81.6657110091743,91.6622783921362,0.886431455151834,4.44093382482008,3.01035632789187,NA,NA,NA,NA,NA,NA
"University of Toledo","Ohio",66.8961504896732,11.9024532143896,4.05313681760884,2.87986037040628,49.9127315039271,722,"USA",177,"-","-","-","685",72.2,50.0872684960729,20,920,94,NA,NA,"OH",TRUE,18578,85.731600892078,78.0297460838093,13.8833908273483,4.72770457501555,3.35915851382684,18,"Ohio",51800,92500,52,21
"University of Denver","Colorado",67.3892793631976,3.4380557202134,8.66288424083326,3.30256583961385,56.3045135066475,725,"USA",178,"-","158","-","821",72.1,43.6954864933525,26,1110,53,40,31393,"CO",TRUE,48669,82.7927851638581,81.3951109747366,4.15260304796973,10.4633323105247,3.98895366676895,4,"Colorado",55700,105100,48,12
"Miami University","Ohio",78.1203007518797,3.26530612244898,3.27067669172932,1.92266380236305,53.7218045112782,732,"USA",179,"-","121","-","867",72.1,46.2781954887218,NA,NA,NA,NA,NA,NA,NA,NA,86.578947368421,90.2301346070343,3.77147819614168,3.77768128528007,2.22070591154395,NA,NA,NA,NA,NA,NA
"Binghamton University","New York",52.3629829290207,4.68403713686733,8.77508235998802,12.4168912848158,47.6310272536688,753,"USA",180,"245","392","-","763",71.9,52.3689727463312,NA,NA,NA,NA,NA,NA,NA,NA,78.2389937106918,66.9269637115296,5.98683203184811,11.2157403154188,15.8704639412035,20,"New-York",61300,109600,44,34
"University of North Carolina at Charlotte","North Carolina",59.1159409648285,16.1906160511051,7.34268301637418,4.93061164549526,49.4786695058374,756,"USA",181,"-","542","-","732",71.9,50.5213304941626,22,1030,62,NA,NA,"NC",TRUE,20268,87.5798516778031,67.4994760008384,18.4866904212953,8.38398658562146,5.62984699224481,8,"North-Carolina",52500,92600,49,25
"University of Louisiana at Lafayette","Louisiana",67.8453038674033,19.6394300668799,3.18115731317243,2.16923524280314,55.8359988368712,760,"USA",182,"-","-","-","720",71.9,44.1640011631288,21,940,52,NA,NA,"LA",TRUE,23074,92.8351264902588,73.0815009709954,21.1551713337092,3.42667418405062,2.33665351124475,5,"Louisiana",48200,92500,52,19
"University of Rhode Island","Rhode Island",68.7707440709674,4.84581497797357,7.77261480900368,3.22249713354656,54.7764166314646,763,"USA",183,"-","477","-","753",71.9,45.2235833685354,22,990,71,NA,NA,"RI",TRUE,28874,84.6116709914912,81.2780828756865,5.72712360031382,9.1862206689965,3.80857285500321,5,"Rhode-Island",54500,99700,50,18
"University of Akron","Ohio",71.9472498122027,11.7102078290627,2.31199399048493,2.41215257491027,48.8147900843001,766,"USA",184,"-","723","-","736",71.8,51.1852099156999,19,910,96,NA,NA,"OH",TRUE,21863,88.3816042066606,81.4052318443668,13.2495986400982,2.61592218339787,2.72924733213712,NA,NA,NA,NA,NA,NA
"Southern Illinois University Carbondale","Illinois",60.9650341875591,17.3161376396687,6.66518427928178,1.82333648340653,46.239368502974,773,"USA",185,"-","1358","-","733",71.8,53.760631497026,NA,NA,NA,NA,NA,NA,NA,NA,86.7696925899161,70.260747004933,19.9564353898392,7.6814658210007,2.10135178422705,NA,NA,NA,NA,NA,NA
"University of Nevada at Las Vegas","Nevada",39.5511134490619,7.49430124495879,22.7318954935999,14.2170787304927,55.4234613361389,782,"USA",186,"-","1059","-","741",71.7,44.5765386638611,19,900,83,NA,NA,"NV",TRUE,21498,83.9943889181133,47.0878042670452,8.92238319903136,27.0635881591583,16.9262243747651,NA,NA,NA,NA,NA,NA
"New Mexico State University","New Mexico",31.8339756143787,2.93764609261482,48.8849579885021,1.38985406532314,53.6862720323457,783,"USA",187,"342","810","-","749",71.7,46.3137279676543,18,820,60,NA,NA,"NM",TRUE,22701,85.0464337608187,37.4312880701233,3.45416728569306,57.4803149606299,1.63422968355371,NA,NA,NA,NA,NA,NA
"Old Dominion University","Virginia",52.2902294240334,23.9852398523985,6.3292154660677,3.99085512594256,55.0216589122413,790,"USA",189,"-","-","-","750",71.7,44.9783410877587,18,890,85,NA,NA,"VA",TRUE,28200,86.5955398684422,60.3844372394627,27.6980083371931,7.308939323761,4.60861509958314,14,"Virginia",50200,89900,52,19
"Michigan Technological University","Michigan",74.6724890829694,1.33821665023243,1.64811945344415,1.15509226651641,26.299478799831,805,"USA",190,"452","1052","-","768",71.6,73.700521200169,25,1073,76,28,38217,"MI",TRUE,32318,78.8139174531624,94.745308310992,1.69794459338695,2.0911528150134,1.46559428060769,2,"Michigan",65000,116300,47,81
"Rutgers University at Newark","New Jersey",30.8202227328973,15.7769135584232,18.702492487184,18.4284956690826,48.9747215838784,812,"USA",191,"-","994","-","774",71.5,51.0252784161216,NA,910,65,26,38949,"NJ",TRUE,29480,83.7281244475871,36.8098807136071,18.8430275519899,22.3371687955241,22.0099229388789,NA,NA,NA,NA,NA,NA
"Northern Illinois University","Illinois",59.7642035806123,13.7062733491825,12.2798505652322,4.77414972587453,50.6622677211198,814,"USA",192,"-","607","-","788",71.5,49.3377322788802,19,NA,52,NA,NA,"IL",TRUE,23817,90.5244772209015,66.0199378282774,15.1409583020688,13.5652267124022,5.27387715725158,14,"Illinois",53000,95500,47,20
"Swarthmore College","Pennsylvania",41.89364461738,5.83657587548638,13.3592736705577,16.3424124513619,50.9079118028534,815,"USA",193,"26","253","-","1786",71.5,49.0920881971466,NA,NA,NA,NA,NA,NA,NA,NA,77.431906614786,54.1038525963149,7.53768844221105,17.2529313232831,21.105527638191,4,"Pennsylvania",67500,123200,44,45
"Bucknell University","Pennsylvania",78.2560706401766,3.14569536423841,5.16004415011037,3.47682119205298,51.9591611479029,819,"USA",194,"-","47","-","1714",71.5,48.0408388520971,NA,NA,NA,NA,NA,NA,NA,NA,90.0386313465784,86.9138829298192,3.49371743794055,5.73092246399019,3.86147716825008,5,"Pennsylvania",66700,122900,40,40
"Portland State University","Oregon",59.5501155401502,3.19901790872328,9.61871750433276,7.30791450028885,53.4770363951473,833,"USA",195,"-","334","-","845",71.4,46.5229636048527,19,930,89,NA,NA,"OR",TRUE,21180,79.6757654534951,74.7405628313772,4.01504508995332,12.0723251914624,9.17206688720714,12,"Oregon",50800,90500,48,16
"East Carolina University","North Carolina",69.2741085384028,15.8445712624041,5.44509468939697,2.84249936389081,59.7978990222093,838,"USA",196,"-","701","-","807",71.3,40.2021009777907,20,970,70,NA,NA,"NC",TRUE,23420,93.4062738540947,74.1642993345527,16.9630696190217,5.82947425769545,3.0431567887302,11,"North-Carolina",48400,85400,55,11
"University of California at Merced","California",15.6509253350351,5.50414805360562,43.5226547543076,23.739629865986,51.0529674537332,850,"USA",197,"-","-","-","813",71.2,48.9470325462668,18,860,74,NA,NA,"CA",TRUE,41612,88.4173580089343,17.7011909058102,6.22518946228798,49.2241068206424,26.8495128112595,NA,NA,NA,NA,NA,NA
"Colgate University","New York",67.2437673130194,4.15512465373961,8.41412742382271,3.56648199445983,54.3628808864266,856,"USA",198,"-","45","-","1838",71.2,45.6371191135734,NA,NA,NA,NA,NA,NA,NA,NA,83.3795013850416,80.6478405315614,4.98338870431894,10.0913621262458,4.27740863787375,7,"New-York",68400,130600,41,26
"North Dakota State University","North Dakota",80.5451956330101,2.44795551637621,1.66135485183427,1.49182884654506,46.0161388757035,864,"USA",199,"267","1180","-","833",71.1,53.9838611242965,21,1000,93,NA,NA,"ND",TRUE,20571,86.1463348477657,93.4981108312342,2.84162468513854,1.92852644836272,1.73173803526448,NA,NA,NA,NA,NA,NA
"Oberlin College","Ohio",69.543317662861,5.17125587642713,7.21961047683009,4.16386836803224,55.3055742108798,875,"USA",200,"23","-","-","1999",71.1,44.6944257891202,NA,NA,NA,NA,NA,NA,NA,NA,86.0980523841504,80.7722308892356,6.00624024960998,8.38533541341654,4.83619344773791,13,"Ohio",53100,96800,47,21
"College of the Holy Cross","Massachusetts",68.6401148188016,3.94689630426982,10.6207391460352,5.05920344456405,49.0132759239325,893,"USA",202,"301","41","-","-",71,50.9867240760675,NA,NA,NA,NA,NA,NA,NA,NA,88.2669537136706,77.7642276422764,4.47154471544715,12.0325203252033,5.73170731707317,12,"Massachusetts",61800,114600,46,24
"Missouri University of Science and Technology","Missouri",67.5,3.35648148148148,2.96296296296296,2.61574074074074,22.6157407407407,894,"USA",203,"-","385","-","891",70.9,77.3842592592593,NA,NA,NA,NA,NA,NA,NA,NA,76.4351851851852,88.3101150817686,4.39127801332526,3.87643852210781,3.4221683827983,1,"Missouri",67300,122600,50,80
"Northern Arizona University","Arizona",62.3714131023281,3.20519761775853,19.3755639776214,1.68922577152139,58.8918967695362,903,"USA",204,"410","1062","-","861",70.9,41.1081032304638,20,940,78,NA,NA,"AZ",TRUE,24841,86.6414004692294,71.9880019996667,3.69938343609398,22.3629395100817,1.94967505415764,4,"Arizona",49600,90000,56,12
"University of Memphis","Tennessee",51.2892350064106,33.8810009971983,3.5946626145591,2.96785222470203,59.6989410703262,912,"USA",205,"-","462","-","900",70.8,40.3010589296738,19,890,94,NA,NA,"TN",TRUE,21413,91.73275084287,55.9115850502122,36.9344652655554,3.91862511647168,3.23532456776064,8,"Tennessee",47200,85800,55,12
"Babson College","Massachusetts",39.1603804526074,3.90291898983273,8.0026238110856,8.98655296818629,42.80091833388,940,"USA",206,"-","40","-","-",70.6,57.19908166612,NA,NA,NA,NA,NA,NA,NA,NA,60.052476221712,65.2102676133261,6.4991807755325,13.3260513380666,14.9645002730748,4,"Massachusetts",72000,133800,37,0
"Villanova University","Pennsylvania",73.3022822543083,5.40288775034932,6.51141127154169,6.20400558919422,51.6255239869585,942,"USA",207,"347","135","-","1101",70.6,48.3744760130415,30,1220,44,44,35459,"PA",TRUE,51434,91.4205868653936,80.1813735479927,5.90992459751376,7.12247809252089,6.78622376197269,7,"Pennsylvania",65100,119500,41,23
"Rochester Institute of Technology","New York",55.6284488044145,4.10790925812385,5.5119558553035,5.68362967504598,32.501532801962,943,"USA",208,"-","974","-","909",70.6,67.498467198038,26,1140,55,70,31793,"NY",TRUE,40068,70.9319435928878,78.4251015645259,5.79133892298384,7.77076670412309,8.01279280836719,NA,NA,NA,NA,NA,NA
"University of Alabama in Huntsville","Alabama",69.2841589548176,11.2411540555253,3.37506804572673,3.64725095264017,43.1545998911268,947,"USA",209,"-","-","-","910",70.6,56.8454001088732,NA,NA,NA,NA,NA,NA,NA,NA,87.5476320087099,79.1388154826675,12.8400435255713,3.85512202704803,4.1660189647132,2,"Alabama",57500,103900,59,45
"Florida Institute of Technology","Florida",37.6349131862975,8.33724386047239,5.61551697168778,2.72172688878461,33.0048490536524,956,"USA",210,"-","584","-","935",70.5,66.9951509463476,24,1060,61,NA,NA,"FL",TRUE,41240,54.3094009072423,69.2972350230415,15.3513824884793,10.3398617511521,5.01152073732719,3,"Florida",58300,105400,53,48
"Creighton University","Nebraska",72.3773676542011,4.00679941719281,5.73093734822729,9.00922778047596,57.2486644001943,966,"USA",212,"-","-","-","929",70.5,42.7513355998057,NA,NA,NA,NA,NA,NA,NA,NA,91.1243322000971,79.4270486342438,4.39706862091939,6.28914057295137,9.88674217188541,2,"Nebraska",53500,95800,56,9
"SUNY Upstate Medical University","New York",69.1952506596306,6.86015831134565,3.82585751978892,9.76253298153034,59.3007915567282,968,"USA",213,"-","-","-","931",70.5,40.6992084432718,NA,NA,NA,NA,NA,NA,NA,NA,89.6437994722955,77.1891096394408,7.65268579838116,4.26784400294334,10.8903605592347,NA,NA,NA,NA,NA,NA
"New Jersey Institute of Technology","New Jersey",27.5596468157054,8.44448619199699,16.4287056171332,17.856471914334,25.0328761976329,972,"USA",214,"412","712","-","942",70.5,74.9671238023671,23,1110,59,35,18674,"NJ",TRUE,31034,70.2893105391696,39.2088734464787,12.0138981691835,23.3729787518375,25.4042496325003,3,"New-Jersey",64600,121300,51,75
"Hunter College","New York",36.9678089304258,10.8601592246452,24.3293527172032,20.0977847005884,67.7050882658359,978,"USA",215,"244","1142","-","951",70.4,32.2949117341641,NA,NA,NA,NA,NA,NA,NA,NA,92.2551055728626,40.0712878716818,11.7718788106181,26.3718225307194,21.7850107869806,NA,NA,NA,NA,NA,NA
"Florida Atlantic University","Florida",46.3115159916823,18.7411294847675,23.9462653067961,4.35026570287487,57.0254480641648,991,"USA",217,"-","-","-","955",70.3,42.9745519358352,20,950,60,NA,NA,"FL",TRUE,21595,93.3491764861207,49.6110600381868,20.0763736652288,25.6523583904957,4.66020790608868,11,"Florida",49400,91200,51,15
"New York Medical College","New York",45.1417004048583,12.1457489878543,6.88259109311741,19.0283400809717,57.6248313090418,994,"USA",218,"-","-","-","957",70.3,42.3751686909582,NA,NA,NA,NA,NA,NA,NA,NA,83.1983805668016,54.2579075425791,14.5985401459854,8.27250608272506,22.8710462287105,NA,NA,NA,NA,NA,NA
"Fordham University","New York",54.9208850370954,6.2963692469306,12.336681767448,7.64230844987197,58.4531547501806,1006,"USA",219,"-","182","-","1123",70.2,41.5468452498194,27,1170,45,NA,NA,"NY",TRUE,50601,81.1962445013459,67.6396862618258,7.75450796474488,15.1936605482332,9.41214522519609,17,"New-York",58700,112500,38,10
"United States Military Academy","New York",67.2859084730403,8.97145446307204,11.6900770276393,5.7091073855913,17.4671499773448,1009,"USA",220,"-","50","-","-",70.2,82.5328500226552,NA,NA,NA,NA,NA,NA,NA,NA,93.656547349343,71.8432510885341,9.57910014513788,12.4818577648766,6.09579100145138,2,"New-York",80200,144000,61,39
"Franklin & Marshall College","Pennsylvania",59.1670439112721,5.52286102308737,8.01267541874151,4.57220461747397,51.1996378451788,1014,"USA",221,"34","1116","-","1889",70.2,48.8003621548212,NA,NA,NA,NA,NA,NA,NA,NA,77.2747849705749,76.5670767428237,7.14704159343878,10.3690685413005,5.91681312243702,NA,NA,NA,NA,NA,NA
